word, core, background
vasantham           , 0.00010377, 6.0804e-30
sivaganga           , 0.00010377, 6.0804e-30
a3                  , 0.00010377, 6.0804e-30
ponnurangan         , 0.00010377, 6.0804e-30
lister              , 5.1885e-05, 3.0402e-05
gmart               , 0.00010377, 6.0804e-30
naicken             , 1.9333e-11, 0.0012161
kennedy             , 0.00041508, 6.0804e-30
thirupur            , 0.00010377, 6.0804e-30
ling                , 5.1885e-05, 3.0402e-05
ramalinganagar      , 0.00010377, 6.0804e-30
continental         , 5.1885e-05, 9.1206e-05
periyapillai        , 0.00010377, 6.0804e-30
creek               , 8.964e-21, 0.00024322
sholinganallur      , 0.00030703, 6.3311e-05
thitharappa         , 0.00010377, 6.0804e-30
villa               , 7.1607e-14, 0.00024322
devaraja            , 0.00020754, 6.0804e-30
hcl                 , 0.00020754, 6.0804e-30
mattankuppam        , 0.00020754, 6.0804e-30
rk                  , 0.00051874, 6.4663e-08
dept                , 1.0377e-29, 0.00018241
sankarar            , 0.00010377, 6.0804e-30
kalyanam            , 0.00020754, 6.0804e-30
sabamtjiudayar      , 0.00010377, 6.0804e-30
refrigeration       , 4.9142e-05, 3.2009e-05
chronicle           , 1.0377e-29, 6.0804e-05
raja                , 0.00074307, 0.0021184
niot                , 0.00010377, 6.0804e-30
masthan             , 0.00010378, 6.0799e-05
booth               , 0.00025432, 9.4198e-05
venkatakrishna      , 0.00010377, 6.0804e-30
karuneegar          , 0.00010377, 6.0804e-30
wahab               , 0.00010377, 6.0804e-30
bishop              , 0.00020754, 0.00024322
welder              , 0.00010377, 6.0804e-30
nagar3rd            , 0.00010377, 7.4736e-10
1st                 , 0.00083593, 0.017691
mv                  , 4.7454e-05, 3.2998e-05
adikesavalu         , 0.00010377, 6.0804e-30
guanella            , 1.0377e-29, 6.0804e-05
wading              , 0.00010377, 6.0804e-30
bonn                , 0.00010377, 6.0804e-30
bharathi            , 0.0014477, 6.3807e-05
blu                 , 5.1885e-05, 3.0402e-05
pattu               , 5.1885e-05, 3.0402e-05
malligaipoo         , 0.00020744, 6.098e-08
rathammal           , 0.00010377, 6.0804e-30
secoundary          , 5.1151e-05, 3.0832e-05
prathana            , 5.1885e-05, 3.0402e-05
74th                , 0.00010377, 6.0804e-30
bharathiyar         , 0.00020754, 6.0804e-30
johns               , 0.00062262, 6.0804e-30
kamavarpalayam      , 0.00010377, 6.0804e-30
samayarthama        , 0.00010377, 6.0804e-30
topsee              , 0.00010377, 6.0804e-30
gurunatha           , 5.1885e-05, 3.0402e-05
es                  , 0.00010377, 6.0804e-30
global              , 0.00041508, 4.5898e-14
ramana              , 0.00010377, 6.0804e-30
kirubhai            , 0.00020754, 6.0804e-30
muniyandi           , 0.00010377, 6.0804e-30
krishnamurti        , 0.00010377, 6.0804e-30
okkiyam             , 1.8951e-12, 0.00012161
amibunissa          , 1.3475e-05, 5.2908e-05
stp                 , 0.00020754, 6.0804e-30
soundara            , 5.1149e-05, 3.0833e-05
jeyatheertha        , 0.00010377, 6.0804e-30
pattabhirama        , 5.4662e-07, 6.0484e-05
elnet               , 0.00010377, 6.0804e-30
shiva               , 1.0377e-29, 0.00030402
chozan              , 0.00010377, 6.0804e-30
anjaneyar           , 0.00052682, 5.6133e-05
talkies             , 1.9402e-13, 0.00024322
lining              , 6.9644e-09, 6.08e-05
out                 , 1.0377e-29, 0.00030402
dams                , 0.00010377, 6.0804e-30
padhmavathi         , 0.00010377, 6.0804e-30
jagadambal          , 0.00010377, 6.0804e-30
mandir              , 0.0003544, 0.00015716
appa                , 0.00015132, 9.3744e-05
tvk                 , 0.00051885, 6.0804e-30
lakshmanaperumal    , 0.00010377, 6.0804e-30
authority           , 1.113e-12, 0.00024322
venkatakrishnan     , 0.00020754, 6.0804e-30
vaels               , 5.1149e-05, 3.0833e-05
grocer              , 5.1885e-05, 3.0402e-05
lake                , 0.00013409, 0.0029008
sababpathi          , 0.00010377, 6.0804e-30
cars                , 7.5395e-05, 0.00025984
asli                , 1.0377e-29, 6.0804e-05
davidson            , 0.00020754, 6.0804e-30
lavendar            , 0.00010377, 6.0803e-05
sarvesh             , 0.00010377, 6.0804e-30
sarovar             , 0.00010377, 6.0804e-30
aalaiamman          , 0.00010377, 6.0804e-30
varasidhi           , 0.00010377, 6.0804e-30
kothandda           , 5.1885e-05, 3.0402e-05
devu                , 0.00010377, 6.0804e-30
vk                  , 0.00010377, 6.0804e-30
lotus               , 0.0011415, 6.7374e-14
achutan             , 0.00010377, 6.0804e-30
hussain             , 0.00082836, 0.00030508
17th                , 0.0010377, 3.0243e-18
cherian             , 0.00031016, 6.1475e-05
pond                , 3.7641e-23, 0.00079045
y1                  , 0.00010377, 6.0804e-30
robbins             , 5.1885e-05, 3.0402e-05
chappathies         , 0.00010377, 6.0804e-30
bavan               , 8.3029e-15, 0.00012161
anakaputhur         , 0.00020754, 6.0804e-30
mandampam           , 5.1885e-05, 3.0402e-05
drr                 , 0.00010377, 6.0804e-30
gopalakrishna       , 0.00010377, 6.0804e-30
krishnamacharai     , 5.1885e-05, 3.0402e-05
baptist             , 4.6555e-05, 3.3525e-05
mck                 , 0.00031131, 6.0804e-30
kv                  , 0.00083016, 3.5673e-14
naana               , 0.00010377, 1.1557e-10
pudupakkam          , 0.00031131, 6.0804e-30
vannar              , 0.00020754, 6.0804e-30
mark                , 0.00010377, 6.0804e-30
association         , 2.6377e-05, 0.00034937
raghunayakulu       , 0.00010377, 6.0804e-30
madhura             , 0.00010377, 6.0804e-30
varatha             , 0.00010377, 6.0804e-30
control             , 5.3074e-17, 6.0804e-05
revoor              , 1.0377e-29, 6.0804e-05
arihant             , 1.8508e-09, 0.00012161
poes                , 0.00031131, 6.0804e-30
brilliant           , 0.00010377, 6.0804e-30
mugam               , 5.1885e-05, 3.0402e-05
capz                , 5.1885e-05, 3.0402e-05
raghaviah           , 0.00010377, 6.0804e-30
terminus            , 2.036e-13, 0.003101
al                  , 1.0377e-29, 0.00012161
express             , 9.5259e-05, 0.0001874
jee                 , 2.0754e-05, 4.8643e-05
paddy               , 0.00041508, 6.0804e-30
nachiappan          , 0.00010377, 6.0804e-30
larsen              , 5.1241e-05, 9.1583e-05
palace              , 0.00010002, 0.00042783
alamelu             , 1.3038e-10, 0.00018241
hypertrix           , 5.1885e-05, 3.0402e-05
bb                  , 0.00041508, 6.0804e-30
accord              , 0.00010377, 6.0804e-30
mangammal           , 0.00010377, 6.0804e-30
jayachandran        , 0.00062262, 6.0804e-30
sami                , 0.00020754, 1.8501e-14
amalgamations       , 0.00010377, 6.0804e-30
reddikuppam         , 0.00010377, 6.0804e-30
fernandaz           , 0.00010377, 6.0804e-30
baby                , 0.00072639, 2.4194e-10
acharya             , 1.0377e-29, 0.00012161
ratnagirishwarar    , 0.00010377, 6.0804e-30
residential         , 5.1885e-05, 3.0402e-05
aqua                , 0.00010377, 6.0804e-30
vaigai              , 0.00031131, 6.0804e-30
seoul               , 0.00010377, 6.0804e-30
haddows             , 0.00041508, 6.0804e-30
sarojini            , 0.00031131, 6.0804e-30
palam               , 0.00010377, 6.0804e-30
cheran              , 0.00020754, 6.0804e-30
hero                , 0.00010377, 6.0804e-30
group               , 2.6282e-22, 0.00030402
papa                , 1.0377e-29, 6.0804e-05
educational         , 1.256e-23, 6.0804e-05
ot                  , 2.291e-08, 0.00012159
dhanalkshmi         , 0.00010377, 6.0804e-30
triangle            , 0.00010377, 6.0804e-30
bolck               , 0.00020754, 3.3576e-10
chenna              , 0.00010377, 6.0804e-30
raghava             , 0.00041508, 6.0804e-30
maniakara           , 0.00010376, 4.9821e-09
stella              , 0.00010378, 0.0001824
conjeevaram         , 1.0377e-29, 6.0804e-05
mandapam            , 0.00042953, 0.0013292
pv                  , 0.00020757, 0.00012159
waitrose            , 0.00010377, 6.0804e-30
anderson            , 0.00041508, 6.0804e-30
tvs                 , 0.00048576, 8.0194e-05
tunga               , 0.00010377, 6.0804e-30
2012                , 6.1317e-08, 6.0768e-05
thazhankuppam       , 0.00010377, 6.0804e-30
gana                , 4.7225e-24, 0.00012161
shirdi              , 0.00010377, 6.0804e-30
varadachari         , 0.00010377, 1.7349e-14
bp                  , 0.00041143, 6.2943e-05
igate               , 0.00010377, 6.0804e-30
t                   , 0.00062262, 6.0804e-30
thiruvengadam       , 0.00020754, 6.0804e-30
eashwaran           , 0.00031131, 8.9783e-19
nagoji              , 0.00020754, 6.0804e-30
vasantha            , 0.00051885, 1.5931e-17
pcm                 , 0.00010377, 6.0804e-30
electrical          , 0.00031131, 6.0804e-30
anbu                , 1.3228e-16, 0.00012161
council             , 1.0377e-29, 0.00012161
mullaivoyal         , 0.00010377, 6.0804e-30
bags                , 1.0377e-29, 0.00012161
vadanam             , 0.00010377, 6.0804e-30
yesu                , 5.0547e-05, 3.1186e-05
subramanium         , 0.00010377, 6.0804e-30
northextn           , 1.0377e-29, 6.0804e-05
vallavan            , 0.00010377, 6.0804e-30
gopathi             , 0.00015364, 9.2389e-05
hospitals           , 1.0377e-29, 0.00024322
kkroad              , 4.8931e-05, 3.2133e-05
abhilash            , 0.00010377, 6.0804e-30
erulappan           , 0.00010377, 6.0804e-30
chettimedu          , 0.00010377, 6.0804e-30
nanmangalam         , 0.00041508, 4.5611e-15
pallava             , 5.1885e-05, 3.0402e-05
vichoor             , 0.00010377, 6.0804e-30
i                   , 1.1361e-19, 0.00018241
kesav               , 0.00010377, 6.0804e-30
studio              , 1.2641e-11, 0.00024322
sloth               , 0.00010377, 6.0804e-30
bhavans             , 0.00010377, 6.0804e-30
call                , 1.8304e-09, 6.0803e-05
international       , 2.6538e-27, 0.00079045
chola               , 0.00041508, 1.4955e-13
maris               , 0.0003113, 7.2255e-09
beach               , 0.0017954, 0.0005897
manikka             , 0.00010377, 6.0804e-30
ironmonger          , 0.00010377, 6.0804e-30
mangesh             , 0.00010377, 6.0804e-30
reserved            , 0.00010377, 6.0804e-30
mutt                , 1.0377e-29, 0.00048643
dominos             , 0.00031131, 6.0804e-30
rajambaal           , 0.00010377, 6.0804e-30
mannappan           , 0.00010377, 6.0804e-30
touchmark           , 5.1885e-05, 3.0402e-05
varadarajulu        , 0.00010377, 6.0804e-30
nandambakkam        , 0.00046342, 3.2478e-05
archana             , 0.00010377, 6.0804e-30
georges             , 0.00010377, 6.0804e-30
nawab               , 5.0551e-14, 0.00012161
ford                , 0.00031131, 6.0804e-30
sanyasi             , 0.00010377, 6.0804e-30
kalidasar           , 0.00010377, 6.0804e-30
american            , 1.0377e-29, 0.00012161
daily               , 1.0377e-29, 0.00012161
sanjeevani          , 0.00010377, 6.0804e-30
suprabhath          , 0.00010377, 6.0804e-30
8                   , 0.00020754, 6.0804e-30
67th                , 0.00010377, 6.0804e-30
koyaaru             , 0.00010187, 6.1916e-05
arymugan            , 0.00010377, 6.0804e-30
guindy              , 0.0015131, 0.00014708
pump                , 1.8236e-22, 0.00012161
ambhika             , 0.00010377, 6.0804e-30
kollaicheri         , 0.00010377, 6.0804e-30
85th                , 0.00020754, 6.0804e-30
toyota              , 0.00010377, 6.0804e-30
bakery              , 2.4709e-13, 0.00066884
venkatapuram        , 0.00010377, 6.0804e-30
lingan              , 0.00010377, 6.0804e-30
amphitheatre        , 0.00010377, 6.0804e-30
care                , 1.8069e-24, 0.00072965
nyniappan           , 0.00010377, 6.0804e-30
esskay              , 0.00010377, 6.0804e-30
shanmugha           , 0.00010377, 6.0804e-30
rutland             , 0.00051885, 6.0804e-30
sheraton            , 2.153e-07, 0.00012148
statue              , 1.3141e-24, 0.0015809
conran              , 2.3861e-14, 6.0804e-05
jawwahar            , 0.00010377, 6.0804e-30
causeway            , 5.5372e-20, 0.00024322
devadi              , 0.00010377, 6.0804e-30
hip                 , 5.1885e-05, 3.0402e-05
kanniammal          , 0.00010377, 6.0804e-30
appliances          , 5.0042e-05, 3.1482e-05
chandrasekhara      , 1.0377e-29, 6.0804e-05
fs                  , 0.00010377, 6.0804e-30
sarabhai            , 0.00010376, 3.2129e-09
thiruveethiyan      , 0.00010377, 6.0804e-30
omlr                , 0.00010377, 6.0804e-30
tnscc               , 0.00010377, 6.0804e-30
theresa             , 0.00010377, 6.0804e-30
welligdon           , 0.00010377, 6.0804e-30
aadhipureewara      , 0.00010377, 6.0804e-30
chengalvarayan      , 0.00010377, 6.0804e-30
peruma              , 5.0861e-05, 3.1002e-05
jewellery           , 1.0377e-29, 0.00012161
animal              , 0.00020754, 6.0804e-30
leaf                , 5.1885e-05, 3.0402e-05
c7                  , 0.00010377, 6.0804e-30
light               , 0.00010377, 6.0804e-30
ritchie             , 0.00010377, 6.0804e-30
big                 , 0.00014499, 0.00027987
la                  , 4.9578e-16, 0.00012161
qmax                , 0.00010377, 6.0804e-30
pari                , 0.00072639, 6.0804e-30
nattumuthu          , 0.00010377, 6.0804e-30
yappan              , 5.1885e-05, 3.0402e-05
145                 , 5.1885e-05, 3.0402e-05
radhasoami          , 1.0377e-29, 6.0804e-05
jgvv                , 0.00010377, 6.0804e-30
buchi               , 0.00010377, 6.0804e-30
iyasamy             , 0.00010377, 6.0804e-30
ik                  , 0.00010377, 6.0804e-30
antariksha          , 0.00010377, 6.0804e-30
dav                 , 0.00020754, 6.0804e-30
rosary              , 0.00031131, 6.0804e-30
pratyagara          , 0.00010377, 6.0804e-30
crossing            , 8.0021e-17, 0.00018241
mathangi            , 0.00010377, 6.0804e-30
fertilizers         , 1.3984e-18, 0.00018241
foundation          , 2.6074e-19, 0.00048643
moore               , 0.00020754, 6.0804e-30
mukuntha            , 0.00010377, 6.0804e-30
alandur             , 0.00041211, 0.00012335
ururolcott          , 0.00010377, 6.0804e-30
oat                 , 0.00010377, 6.0804e-30
kamatchi            , 0.00031131, 6.0804e-30
thirumalai          , 0.00031131, 6.0804e-30
pudhupakkam         , 0.00010377, 6.0804e-30
suryanarayanan      , 0.00010377, 6.0804e-30
chetpet             , 0.00031131, 6.0804e-30
b11                 , 0.00010377, 6.0804e-30
channge             , 3.0527e-07, 6.0625e-05
senate              , 0.00010377, 6.0804e-30
jalladampet         , 0.00010377, 6.0804e-30
clean               , 5.1885e-05, 3.0402e-05
custain             , 0.00010377, 6.0804e-30
china               , 1.0377e-29, 0.00012161
pinchal             , 1.0377e-29, 6.0804e-05
appaduarai          , 0.00010377, 6.0804e-30
damodaran           , 0.00010377, 6.0804e-30
perfetti            , 3.459e-05, 4.0536e-05
desabandhu          , 0.00010377, 6.0804e-30
parekh              , 1.0377e-29, 6.0804e-05
chips               , 0.00010377, 6.0804e-30
muthukalathi        , 0.00010377, 6.0804e-30
wheeler             , 1.2592e-19, 0.00018241
mangalapuram        , 0.0014521, 4.2658e-07
tree                , 1.0377e-29, 0.00024322
hande               , 0.00010377, 6.0804e-30
madhya              , 0.00010377, 6.0804e-30
dgqa                , 0.00010377, 6.0804e-30
veerama             , 5.1885e-05, 3.0402e-05
viduthalai          , 0.0014583, 0.00023996
ironing             , 5.1885e-05, 3.0402e-05
kanathur            , 0.00010377, 6.0804e-30
thiruvengada        , 0.00041508, 6.0804e-30
development         , 9.4971e-18, 0.00018241
only                , 0.00010377, 6.0804e-30
marsh               , 0.00020754, 8.7981e-13
arivalayam          , 0.00010377, 6.0804e-30
phc                 , 0.00010377, 6.0804e-30
cinemas             , 1.1906e-29, 0.00048643
unamancherri        , 0.00010377, 6.0804e-30
zonal               , 0.00020754, 6.0804e-30
post                , 0.00011788, 0.0016942
emerald             , 0.00031131, 5.4005e-19
vinayager           , 0.00020754, 6.0804e-30
pamban              , 1.0377e-29, 0.00012161
muthiah             , 0.00059141, 0.00044391
security            , 0.00010377, 6.0804e-30
purusawalkam        , 0.00020754, 6.0804e-30
